directory_name,category_match,status_match,similarity_score,total_input_tokens,total_output_tokens,total_elapsed_time,error_status,error_message,policy_check_result_1,policy_check_evidence_snippet_1,policy_check_result_best,policy_check_evidence_snippet_best,anonymity_check_evidence_snippet_1,anonymity_check_result_best,anonymity_check_evidence_snippet_best,formatting_check_result_1,formatting_check_evidence_snippet_1,formatting_check_result_best,formatting_check_evidence_snippet_best,scope_check_result_1,anonymity_check_result_1,scope_check_evidence_snippet_1,scope_check_result_best,scope_check_evidence_snippet_best,token_error_occurred
data/iclr/data/submission_y9xNQZjUJM,0.0,0.0,0.0,24933,1866,24.41498374938965,,,False,,False,,,False,,False,"The document adheres to the ICLR 2025 style guide. The main text (Abstract through Conclusion) spans 10 pages, which is within the 6-10 page limit. No explicit Ethics or Reproducibility Statements were found. Line numbers are present on all pages. Visual inspection of font sizes, line spacing, paragraph spacing, and margins indicates compliance with the specified guidelines.",False,"The document adheres to the ICLR 2025 style guide. The main text (Abstract through Conclusion) spans 10 pages, which is within the 6-10 page limit. No explicit Ethics or Reproducibility Statements were found. Line numbers are present on all pages. Visual inspection of font sizes, line spacing, paragraph spacing, and margins indicates compliance with the specified guidelines.",False,False,,False,,False
data/iclr/data/submission_GCSr6QCCwF,0.0,0.0,0.0,24982,1924,25.382397890090942,,,False,,False,,,False,,False,"The main content of the paper (Abstract through Conclusion) spans 10 pages, which adheres to the ICLR 2025 page limit of 6-10 pages. Line numbers are present on all pages. Visual inspection of margins, font sizes, and paragraph spacing indicates adherence to the style guide specifications. No Ethics Statement or Reproducibility Statement sections were found to evaluate against a page limit.",False,"The main content of the paper (Abstract through Conclusion) spans 10 pages, which adheres to the ICLR 2025 page limit of 6-10 pages. Line numbers are present on all pages. Visual inspection of margins, font sizes, and paragraph spacing indicates adherence to the style guide specifications. No Ethics Statement or Reproducibility Statement sections were found to evaluate against a page limit.",False,False,"Precipitation nowcasting is a vital spatio-temporal prediction task essential for various meteorological applications, but it faces significant challenges due to the chaotic property of precipitation systems. Mainstream methods primarily rely on radar data for echo extrapolation, but over longer lead times, radar echoes mainly exhibit translation, failing to capture precipitation generation and dissipation processes. This results in blurry predictions, attenuation of high-value echoes, and positional inaccuracies issues. In the other hand, deterministic models using MSE loss often produce blurry forecasts, while probabilistic models struggle with localization accuracy. To address these challenges, we propose a multi-source data fusion framework, which integrates satellite and radar data, with former effectively complementing limitations of latter. In this framework, we leverages global motion fields to capture echo dynamics and introduces a residual diffusion mechanism to reduce memory usage by non-residual features. Various spatio-temporal models (e.g. RNN-based, CNN-based, and ConvRNN-based models) can seam-lessly integrated into this framework. Extensive experiments on a Jiangsu dataset demonstrates significant improvements over state-of-the-art methods, particularly in short-term forecasts. The code and models will be released.",False,"Precipitation nowcasting is a vital spatio-temporal prediction task essential for various meteorological applications, but it faces significant challenges due to the chaotic property of precipitation systems. Mainstream methods primarily rely on radar data for echo extrapolation, but over longer lead times, radar echoes mainly exhibit translation, failing to capture precipitation generation and dissipation processes. This results in blurry predictions, attenuation of high-value echoes, and positional inaccuracies issues. In the other hand, deterministic models using MSE loss often produce blurry forecasts, while probabilistic models struggle with localization accuracy. To address these challenges, we propose a multi-source data fusion framework, which integrates satellite and radar data, with former effectively complementing limitations of latter. In this framework, we leverages global motion fields to capture echo dynamics and introduces a residual diffusion mechanism to reduce memory usage by non-residual features. Various spatio-temporal models (e.g. RNN-based, CNN-based, and ConvRNN-based models) can seam-lessly integrated into this framework. Extensive experiments on a Jiangsu dataset demonstrates significant improvements over state-of-the-art methods, particularly in short-term forecasts. The code and models will be released.",False
data/iclr/data/submission_weeGJ2NqfN,1.0,1.0,1.0,979248,1774,144.2824981212616,,,False,,False,,"reference https://github.com/yanx27/Pointnet_Pointnet2_pytorch, modified by Yang You",True,"reference https://github.com/yanx27/Pointnet_Pointnet2_pytorch, modified by Yang You",False,"The main content (Abstract through Conclusion and Future Work) spans exactly 10 pages, which adheres to the ICLR 2025 page limit of 6-10 pages. Line numbers are present in the left margin of every page. No explicit Ethics or Reproducibility Statements exceeding one page were found. Visual inspection of the document and review of the LaTeX source (using the official `iclr2025_conference` style file) do not reveal any deviations from the specified margins, font sizes, or spacing for the main body text, headings, or abstract. There are no indications of 'space-cheating' or extensive use of small fonts outside of acceptable areas like figure captions or footnotes.",False,"The main content (Abstract through Conclusion and Future Work) spans exactly 10 pages, which adheres to the ICLR 2025 page limit of 6-10 pages. Line numbers are present in the left margin of every page. No explicit Ethics or Reproducibility Statements exceeding one page were found. Visual inspection of the document and review of the LaTeX source (using the official `iclr2025_conference` style file) do not reveal any deviations from the specified margins, font sizes, or spacing for the main body text, headings, or abstract. There are no indications of 'space-cheating' or extensive use of small fonts outside of acceptable areas like figure captions or footnotes.",False,True,"Using natural language as a vehicle-to-vehicle (V2V) communication protocol offers the potential for autonomous vehicles to drive cooperatively not only with each other but also with human drivers. ... this paper introduces a novel method, LLM+DEBRIEF, to learn a message generation and high-level command policy for autonomous vehicles through multi-agent discussion. ...Our experimental results demonstrate that our method is more effective at generating meaningful and human-understandable natural language messages to facilitate cooperation and co-ordination than untrained LLMs.",False,"Using natural language as a vehicle-to-vehicle (V2V) communication protocol offers the potential for autonomous vehicles to drive cooperatively not only with each other but also with human drivers. ... this paper introduces a novel method, LLM+DEBRIEF, to learn a message generation and high-level command policy for autonomous vehicles through multi-agent discussion. ...Our experimental results demonstrate that our method is more effective at generating meaningful and human-understandable natural language messages to facilitate cooperation and co-ordination than untrained LLMs.",False
data/iclr/data/submission_gD5mxbneen,1.0,1.0,1.0,28891,1486,30.921671628952023,,,False,,False,,,False,,False,"The main content (Abstract through Conclusion/Discussion) spans from page 1 to page 10, which is exactly 10 pages, adhering to the 6-10 page limit. Line numbers are present on all pages in the left margin. Visual inspection of the document indicates that margins, font sizes, and spacing appear to conform to the ICLR 2025 style guide, with no obvious signs of 'space-cheating' or extensive use of smaller fonts in the main body. No explicit Ethics or Reproducibility Statements exceeding one page were found.",False,"The main content (Abstract through Conclusion/Discussion) spans from page 1 to page 10, which is exactly 10 pages, adhering to the 6-10 page limit. Line numbers are present on all pages in the left margin. Visual inspection of the document indicates that margins, font sizes, and spacing appear to conform to the ICLR 2025 style guide, with no obvious signs of 'space-cheating' or extensive use of smaller fonts in the main body. No explicit Ethics or Reproducibility Statements exceeding one page were found.",False,False,,False,,False
data/iclr/data/submission_O9W9DesXid,0.0,1.0,0.0,35189,1700,31.645687341690063,,,True,"Our contributions are:

Code: https://github.com/CLU-UML/MU-Bench",True,"Our contributions are:

Code: https://github.com/CLU-UML/MU-Bench",,False,,False,"The main content (Abstract through Conclusion and Future Work) spans 9 pages (from page 1 to page 9), which is within the allowed limit of 6-10 pages. Line numbers are present on all pages. The document's margins, font sizes, and spacing appear consistent with the ICLR 2025 style guide specifications. No explicit Ethics Statement or Reproducibility Statement exceeding 1 page was found; the 'Broader Impact Statement' is less than one page.",False,"The main content (Abstract through Conclusion and Future Work) spans 9 pages (from page 1 to page 9), which is within the allowed limit of 6-10 pages. Line numbers are present on all pages. The document's margins, font sizes, and spacing appear consistent with the ICLR 2025 style guide specifications. No explicit Ethics Statement or Reproducibility Statement exceeding 1 page was found; the 'Broader Impact Statement' is less than one page.",False,False,"The paper introduces MU-Bench, a comprehensive benchmark for Machine Unlearning (MU) that covers a wide range of tasks and data modalities, including previously unexplored domains such as speech and video classification. It also provides an easy-to-use package with dataset splits, models, and implementations, together with a leader board to enable unified and scalable MU research. The language used throughout the abstract, introduction, and methodology is clear, technical, and well-structured, allowing a domain expert to easily follow the contributions, methods, and results.",False,"The paper introduces MU-Bench, a comprehensive benchmark for Machine Unlearning (MU) that covers a wide range of tasks and data modalities, including previously unexplored domains such as speech and video classification. It also provides an easy-to-use package with dataset splits, models, and implementations, together with a leader board to enable unified and scalable MU research. The language used throughout the abstract, introduction, and methodology is clear, technical, and well-structured, allowing a domain expert to easily follow the contributions, methods, and results.",False
data/iclr/data/submission_GLKig15TWJ,0.0,0.0,0.0,38341,1803,23.2271089553833,,,False,,False,,,False,,False,"The main paper (Abstract through Section 5) spans exactly 10 pages, which is within the allowed limit of 6 to 10 pages. Line numbers are present on all pages in the left margin. No explicit Ethics or Reproducibility statements were found. The margins, font sizes, and spacing for the main text, abstract, and headings appear to conform to the ICLR 2025 style guide, with no evidence of 'space-cheating' or extensive use of small fonts outside of acceptable areas like references or footnotes.",False,"The main paper (Abstract through Section 5) spans exactly 10 pages, which is within the allowed limit of 6 to 10 pages. Line numbers are present on all pages in the left margin. No explicit Ethics or Reproducibility statements were found. The margins, font sizes, and spacing for the main text, abstract, and headings appear to conform to the ICLR 2025 style guide, with no evidence of 'space-cheating' or extensive use of small fonts outside of acceptable areas like references or footnotes.",False,False,"We present a framework for designing efficient diffusion models on symmetric Riemannian manifolds, which include the torus, sphere, special orthogonal group, and unitary group. While diffusion models on symmetric manifolds have gained significant attention, existing approaches often rely on the manifolds' heat kernels, which lack closed-form expressions and result in exponential-in-dimension per-iteration runtimes during training. We introduce a new diffusion model for symmetric-space manifolds, leveraging a projection of Euclidean Brownian motion to bypass explicit heat kernel computations. Our training algorithm minimizes a novel objective function derived via Ito's Lemma, with efficiently computable gradients, allowing each iteration to run in polynomial time for symmetric manifolds. Additionally, the symmetries of the manifold ensure the diffusion satisfies an ""average-case"" Lipschitz condition, enabling accurate and efficient sample generation. These improvements enhance both the training runtime and sample accuracy for key cases of symmetric manifolds, helping to bridge the gap between diffusion models on symmetric manifolds and Euclidean space.",False,"We present a framework for designing efficient diffusion models on symmetric Riemannian manifolds, which include the torus, sphere, special orthogonal group, and unitary group. While diffusion models on symmetric manifolds have gained significant attention, existing approaches often rely on the manifolds' heat kernels, which lack closed-form expressions and result in exponential-in-dimension per-iteration runtimes during training. We introduce a new diffusion model for symmetric-space manifolds, leveraging a projection of Euclidean Brownian motion to bypass explicit heat kernel computations. Our training algorithm minimizes a novel objective function derived via Ito's Lemma, with efficiently computable gradients, allowing each iteration to run in polynomial time for symmetric manifolds. Additionally, the symmetries of the manifold ensure the diffusion satisfies an ""average-case"" Lipschitz condition, enabling accurate and efficient sample generation. These improvements enhance both the training runtime and sample accuracy for key cases of symmetric manifolds, helping to bridge the gap between diffusion models on symmetric manifolds and Euclidean space.",False
data/iclr/data/submission_ijuesqStgU,1.0,1.0,1.0,35523,2397,33.92575025558472,,,False,,False,,,False,,False,"The main content of the paper (Abstract through Conclusion/Discussion) spans 10 pages, which is within the allowed limit of 6-10 pages. Line numbers are present on the left margin. No explicit Ethics or Reproducibility Statements were found. Visual inspection of margins, font sizes, and spacing does not reveal any obvious deviations from the ICLR 2025 style guide.",False,"The main content of the paper (Abstract through Conclusion/Discussion) spans 10 pages, which is within the allowed limit of 6-10 pages. Line numbers are present on the left margin. No explicit Ethics or Reproducibility Statements were found. Visual inspection of margins, font sizes, and spacing does not reveal any obvious deviations from the ICLR 2025 style guide.",False,False,"Abstract: ""Test-Time Adaptation has recently emerged as a promising strategy that allows the adaptation of pre-trained models to changing data distributions at deployment time, without access to any labels. To address the error accumulation problem, various approaches have used the teacher-student framework. In this work, we challenge the common strategy of setting the teacher weights to be an exponential moving average of the student by showing that error accumulation still occurs, but only on longer sequences compared to those commonly utilized. We analyze the stability-plasticity trade-off within the teacher-student framework and propose to use an intransigent teacher instead.""
Introduction: ""Machine learning models typically assume that training and testing data originate from a similar distribution. However, in real-world applications, distribution shifts between training (source) and testing (target) data domains are common and can lead to performance issues throughout inference (Geirhos et al., 2019; Hendrycks & Dietterich, 2019; Koh et al., 2021). Test-Time Adaptation (TTA) (Wang et al., 2021) is an emerging paradigm that allows for an online adaptation of a pre-trained model to the changing data distributions during testing, where there is a lack of access to any labels.""
Methodology (Section 3): ""The teacher-student framework is widely studied in TTA, with great results being obtained by popular methods such as AdaContrast (Chen et al., 2022) and CoTTA (Wang et al., 2022). Although these methods also rely on other components (e.g., memory queue or weight restoration), they share a common trend of incorporating a self-supervision loss. We dissect their self-supervised losses (directly related to learning), which allows for disentangling the impact on the teacher-student framework by the component that is most related to the stability-plasticity trade-off.""",False,"Abstract: ""Test-Time Adaptation has recently emerged as a promising strategy that allows the adaptation of pre-trained models to changing data distributions at deployment time, without access to any labels. To address the error accumulation problem, various approaches have used the teacher-student framework. In this work, we challenge the common strategy of setting the teacher weights to be an exponential moving average of the student by showing that error accumulation still occurs, but only on longer sequences compared to those commonly utilized. We analyze the stability-plasticity trade-off within the teacher-student framework and propose to use an intransigent teacher instead.""
Introduction: ""Machine learning models typically assume that training and testing data originate from a similar distribution. However, in real-world applications, distribution shifts between training (source) and testing (target) data domains are common and can lead to performance issues throughout inference (Geirhos et al., 2019; Hendrycks & Dietterich, 2019; Koh et al., 2021). Test-Time Adaptation (TTA) (Wang et al., 2021) is an emerging paradigm that allows for an online adaptation of a pre-trained model to the changing data distributions during testing, where there is a lack of access to any labels.""
Methodology (Section 3): ""The teacher-student framework is widely studied in TTA, with great results being obtained by popular methods such as AdaContrast (Chen et al., 2022) and CoTTA (Wang et al., 2022). Although these methods also rely on other components (e.g., memory queue or weight restoration), they share a common trend of incorporating a self-supervision loss. We dissect their self-supervised losses (directly related to learning), which allows for disentangling the impact on the teacher-student framework by the component that is most related to the stability-plasticity trade-off.""",False
data/iclr/data/submission_DXz1PDA0Wg,0.0,1.0,0.0,15599,1765,22.926918983459476,,,False,,False,,"Smitha Reddy Sª, Vaishnavi Kb, Sapna RC*
@Department of Computer Science, School of Computer Science and Engineering and Information Science, Presidency University, Bengaluru, India
bAssociate 1 software engineer, Capegemini, Bengaluru, India
C* *Department of Information Technology, Manipal Institute of Technology Bengaluru, Manipal Academy of Higher Education, Manipal, India
Corresponding author: Sapna R",True,"Smitha Reddy Sª, Vaishnavi Kb, Sapna RC*
@Department of Computer Science, School of Computer Science and Engineering and Information Science, Presidency University, Bengaluru, India
bAssociate 1 software engineer, Capegemini, Bengaluru, India
C* *Department of Information Technology, Manipal Institute of Technology Bengaluru, Manipal Academy of Higher Education, Manipal, India
Corresponding author: Sapna R",True,"The submitted PDF (main_paper.pdf) contains only one page of content, which includes the title, authors, abstract, and the entire main body text. There are no additional pages for references or appendices.",True,"The submitted PDF (main_paper.pdf) contains only one page of content, which includes the title, authors, abstract, and the entire main body text. There are no additional pages for references or appendices.",False,True,"Accurate classification of medicinal leaves is essential across various fields, including agriculture, Ayurveda, drug discovery, and biodiversity conservation. ... This study explores the application of Conditional Generative Adversarial Networks (CGANs) to generate synthetic data aimed at improving medicinal leaf classification models. ... We employed a conditional Deep Convolution Generative Adversarial Network (cDCGAN) to produce 500 synthetic images for each of thirty different plant species. To evaluate the effectiveness of the generated data, we trained and evaluated three popular convolutional neural networks: ResNet-34, VGG-16, and EfficientNet-B1, on both the original and augmented datasets.",False,"Accurate classification of medicinal leaves is essential across various fields, including agriculture, Ayurveda, drug discovery, and biodiversity conservation. ... This study explores the application of Conditional Generative Adversarial Networks (CGANs) to generate synthetic data aimed at improving medicinal leaf classification models. ... We employed a conditional Deep Convolution Generative Adversarial Network (cDCGAN) to produce 500 synthetic images for each of thirty different plant species. To evaluate the effectiveness of the generated data, we trained and evaluated three popular convolutional neural networks: ResNet-34, VGG-16, and EfficientNet-B1, on both the original and augmented datasets.",False
data/iclr/data/submission_YE5m1lkx4q,1.0,1.0,1.0,294941,1694,24.46942496299744,,,False,,False,,"Main paper: ""Anonymous authors"", ""Paper under double-blind review"". Jupyter Notebook: No identifying information found in code or outputs.",False,"Main paper: ""Anonymous authors"", ""Paper under double-blind review"". Jupyter Notebook: No identifying information found in code or outputs.",False,"The main text of the submission spans pages 1-10, which is exactly 10 pages, adhering to the strict upper limit specified in the ICLR 2025 style guide (page 2, lines 060-061). Line numbers are present in the left margin on all pages of the submission. No explicit Ethics Statement or Reproducibility Statement sections are found. Visual inspection of the PDF does not reveal any obvious margin/spacing or font size violations in the main body text; font sizes in figures and tables are appropriately smaller, which is permitted by the style guide.",False,"The main text of the submission spans pages 1-10, which is exactly 10 pages, adhering to the strict upper limit specified in the ICLR 2025 style guide (page 2, lines 060-061). Line numbers are present in the left margin on all pages of the submission. No explicit Ethics Statement or Reproducibility Statement sections are found. Visual inspection of the PDF does not reveal any obvious margin/spacing or font size violations in the main body text; font sizes in figures and tables are appropriately smaller, which is permitted by the style guide.",False,False,"The paper introduces ""UncertaintyRAG, a novel approach for long-context Retrieval-Augmented Generation (RAG) that utilizes Signal-to-Noise Ratio (SNR)-based span uncertainty to estimate similarity between text chunks."" It proposes ""an efficient unsupervised learning technique to train the retrieval model, alongside an effective data sampling and scaling strategy."" The methodology section details the ""span uncertainty method based on SNR to obtain similarity scores between chunks"" and its use for ""training our retrieval models.""",False,"The paper introduces ""UncertaintyRAG, a novel approach for long-context Retrieval-Augmented Generation (RAG) that utilizes Signal-to-Noise Ratio (SNR)-based span uncertainty to estimate similarity between text chunks."" It proposes ""an efficient unsupervised learning technique to train the retrieval model, alongside an effective data sampling and scaling strategy."" The methodology section details the ""span uncertainty method based on SNR to obtain similarity scores between chunks"" and its use for ""training our retrieval models.""",False
data/iclr/data/submission_vrJtg5L3Qd,1.0,1.0,1.0,128634,1558,33.27810907363892,,,False,,False,,,False,,False,"The main content (Abstract through Conclusion/Discussion) spans pages 1-10, which is within the 6-10 page limit. The Reproducibility Statement is 1 page, which is within the 1-page limit. Line numbers are present on all pages. Margins, font sizes, and spacing appear consistent with the ICLR 2025 style guide based on visual inspection of the PDF.",False,"The main content (Abstract through Conclusion/Discussion) spans pages 1-10, which is within the 6-10 page limit. The Reproducibility Statement is 1 page, which is within the 1-page limit. Line numbers are present on all pages. Margins, font sizes, and spacing appear consistent with the ICLR 2025 style guide based on visual inspection of the PDF.",False,False,"The paper investigates the training dynamics of deep neural networks, focusing on gradient alignment with dominant subspaces and the role of stochastic noise in optimization. It explores various optimization methods (SGD, SAM, Adam) and their applications in deep learning (vision, NLP) using models like MLP, CNN, and Transformer on datasets such as MNIST, CIFAR10, and SST2.",False,"The paper investigates the training dynamics of deep neural networks, focusing on gradient alignment with dominant subspaces and the role of stochastic noise in optimization. It explores various optimization methods (SGD, SAM, Adam) and their applications in deep learning (vision, NLP) using models like MLP, CNN, and Transformer on datasets such as MNIST, CIFAR10, and SST2.",True
data/iclr/data/submission_QPsbC714Cy,1.0,1.0,1.0,28860,1413,19.879300832748413,,,False,,False,,,False,,False,"The main content of the paper (Abstract through Conclusion) spans from page 1 to page 10, inclusive, which is 10 pages. This falls within the allowed page limit of 6 to 10 pages for the main text. The paper includes line numbers in the left margin on all pages. There are no explicit Ethics or Reproducibility Statements exceeding one page. Visual inspection of the document's layout, font sizes, and spacing indicates adherence to the ICLR 2025 style guide's specifications for margins, font usage, and paragraph formatting.",False,"The main content of the paper (Abstract through Conclusion) spans from page 1 to page 10, inclusive, which is 10 pages. This falls within the allowed page limit of 6 to 10 pages for the main text. The paper includes line numbers in the left margin on all pages. There are no explicit Ethics or Reproducibility Statements exceeding one page. Visual inspection of the document's layout, font sizes, and spacing indicates adherence to the ICLR 2025 style guide's specifications for margins, font usage, and paragraph formatting.",False,False,,False,,False
data/iclr/data/submission_zebxJxSHcD,1.0,1.0,1.0,43358,1556,34.80503964424133,,,False,,False,,,False,,False,"The main content (Abstract through Section 8 Conclusion) spans 10 pages (pages 1-10 of the PDF), which is within the allowed 6-10 page limit. Line numbers are present in the left margin on all pages. Visual inspection of the document's margins, font sizes, and spacing in the main body text, abstract, and headings indicates adherence to the ICLR 2025 style guide. No explicit Ethics Statement or Reproducibility Statement sections were found to evaluate against a page limit.",False,"The main content (Abstract through Section 8 Conclusion) spans 10 pages (pages 1-10 of the PDF), which is within the allowed 6-10 page limit. Line numbers are present in the left margin on all pages. Visual inspection of the document's margins, font sizes, and spacing in the main body text, abstract, and headings indicates adherence to the ICLR 2025 style guide. No explicit Ethics Statement or Reproducibility Statement sections were found to evaluate against a page limit.",False,False,"The paper addresses federated learning, optimization convergence, and debiasing algorithms for machine learning models, which are all within the scope of ICLR. The language is technical and clear, allowing a domain expert to follow the mathematical and logical flow.",False,"The paper addresses federated learning, optimization convergence, and debiasing algorithms for machine learning models, which are all within the scope of ICLR. The language is technical and clear, allowing a domain expert to follow the mathematical and logical flow.",True
data/iclr/data/submission_lX8DahcJbL,0.0,1.0,0.0,2903989,1961,137.94066762924194,,,True,#https://github.com/YasMinSdt/FedAlt/blob/master/data/partition/sort_and_partition.py#L2????,True,#https://github.com/YasMinSdt/FedAlt/blob/master/data/partition/sort_and_partition.py#L2????,"1. In `supplemental_files/ICLR-pMixFed/Code/requirements.txt`, a file path contains a username: `wcwidth @ file:///Users/ktietz/demo/mc3/conda-bld/wcwidth_1629357192024/work`.
2. In `supplemental_files/ICLR-pMixFed/Code/pMixFed-(visualizations).ipynb` and `supplemental_files/ICLR-pMixFed/Code/pMixFed-main-(Dynamic_Mu).ipynb`, a GitHub link with a visible username is present in comments: `https://github.com/YasMinSdt/FedAlt/blob/master/data/partition/sort_and_partition.py#L2????`.",True,"1. In `supplemental_files/ICLR-pMixFed/Code/requirements.txt`, a file path contains a username: `wcwidth @ file:///Users/ktietz/demo/mc3/conda-bld/wcwidth_1629357192024/work`.
2. In `supplemental_files/ICLR-pMixFed/Code/pMixFed-(visualizations).ipynb` and `supplemental_files/ICLR-pMixFed/Code/pMixFed-main-(Dynamic_Mu).ipynb`, a GitHub link with a visible username is present in comments: `https://github.com/YasMinSdt/FedAlt/blob/master/data/partition/sort_and_partition.py#L2????`.",False,"The main paper (main_paper.pdf) adheres to the specified page limits (10 pages for main content). The optional statements (Reproducibility Statement) do not exceed 1 page. Line numbers are present in the left margin. Visual inspection of margins, font sizes, and paragraph spacing in the main body text does not reveal any violations or 'space-cheating' practices compared to the ICLR 2025 style guide (iclr2025_conference.pdf).",False,"The main paper (main_paper.pdf) adheres to the specified page limits (10 pages for main content). The optional statements (Reproducibility Statement) do not exceed 1 page. Line numbers are present in the left margin. Visual inspection of margins, font sizes, and paragraph spacing in the main body text does not reveal any violations or 'space-cheating' practices compared to the ICLR 2025 style guide (iclr2025_conference.pdf).",False,True,"The paper's title, abstract, introduction, and methodology clearly describe a novel approach to Personalized Federated Learning (PFL) using a dynamic, layer-wise mixup technique. This directly aligns with ICLR's scope, which includes 'unsupervised, semi-supervised, and supervised representation learning', 'optimization for representation learning', 'hierarchical models', and 'applications of deep learning in vision'. The supplemental code further demonstrates a clear and coherent implementation of the described methods.",False,"The paper's title, abstract, introduction, and methodology clearly describe a novel approach to Personalized Federated Learning (PFL) using a dynamic, layer-wise mixup technique. This directly aligns with ICLR's scope, which includes 'unsupervised, semi-supervised, and supervised representation learning', 'optimization for representation learning', 'hierarchical models', and 'applications of deep learning in vision'. The supplemental code further demonstrates a clear and coherent implementation of the described methods.",False
data/iclr/data/submission_UpPXWd9SBk,0.0,0.0,0.0,24043,2142,48.7423357963562,,,False,,False,,,False,,True,"The ICLR 2025 style guide (iclr2025_conference.pdf) states: 'All pages should start at 1 inch (6 picas) from the top of the page.' However, the provided PDF (which is the style guide itself) visually shows the header 'Under review as a conference paper at ICLR 2025' starting at approximately 0.5 inches from the top edge of the paper. This is also consistent with the `\topmargin -0.5in` setting found in the `iclr2025_conference.tex` file, which, combined with LaTeX's default 1-inch voffset, places the header at 0.5 inches from the top.",True,"The ICLR 2025 style guide (iclr2025_conference.pdf) states: 'All pages should start at 1 inch (6 picas) from the top of the page.' However, the provided PDF (which is the style guide itself) visually shows the header 'Under review as a conference paper at ICLR 2025' starting at approximately 0.5 inches from the top edge of the paper. This is also consistent with the `\topmargin -0.5in` setting found in the `iclr2025_conference.tex` file, which, combined with LaTeX's default 1-inch voffset, places the header at 0.5 inches from the top.",False,False,"The detection of foreground targets on airport surface is the foundation of airport surveillance applications. However, effective algorithms and specialized benchmarks are still lacking in this area. Based on this fact, we propose an Airport Foreground Target Detection dataset (AFTD), which contains the three most important foreground targets moving on the airport surface: airplane, vehicle, and person. Through self collection and collection of web images, we have obtained a total of over 200000 images and filtered out 10050 images based on diversity principles to form the AFTD dataset, which includes a total of 26968 airplane instances, 24759 vehicle instances, and 5064 person instances. AFTD includes a variety of changes of these targets, such as super multi-scale, multi-level occlusion and viewangle changes, etc. In addition, we further illustrate the challenges posed by AFTD to existing algorithms through statistical analysis and detailed experiments, and discuss how to solve these challenges in the airport surveillance scenario.",False,"The detection of foreground targets on airport surface is the foundation of airport surveillance applications. However, effective algorithms and specialized benchmarks are still lacking in this area. Based on this fact, we propose an Airport Foreground Target Detection dataset (AFTD), which contains the three most important foreground targets moving on the airport surface: airplane, vehicle, and person. Through self collection and collection of web images, we have obtained a total of over 200000 images and filtered out 10050 images based on diversity principles to form the AFTD dataset, which includes a total of 26968 airplane instances, 24759 vehicle instances, and 5064 person instances. AFTD includes a variety of changes of these targets, such as super multi-scale, multi-level occlusion and viewangle changes, etc. In addition, we further illustrate the challenges posed by AFTD to existing algorithms through statistical analysis and detailed experiments, and discuss how to solve these challenges in the airport surveillance scenario.",True
data/iclr/data/submission_EGjTCIcSnW,1.0,1.0,0.78396233417427,37208,1618,42.02993583679199,,,False,,False,,,False,,True,"The top of page 1 of the main_paper.pdf, showing the text 'Under review as a conference paper at ICLR 2025' starting very close to the top edge of the physical page, and the main content block 'ON THE ROBUSTNESS...' also starting higher than 1 inch from the top.",True,"The top of page 1 of the main_paper.pdf, showing the text 'Under review as a conference paper at ICLR 2025' starting very close to the top edge of the physical page, and the main content block 'ON THE ROBUSTNESS...' also starting higher than 1 inch from the top.",False,False,"Although vision-language models (VLMs) have achieved significant success in various applications such as visual question answering, their resilience to prompt distractions remains as an under-explored area. Understanding how distractions affect VLMs is crucial for improving their real-world applicability, as inputs could be filled with noisy and irrelevant information in many practical scenarios. This paper aims to assess the robustness of VLMs against both visual and textual distractions in the context of science question answering.",False,"Although vision-language models (VLMs) have achieved significant success in various applications such as visual question answering, their resilience to prompt distractions remains as an under-explored area. Understanding how distractions affect VLMs is crucial for improving their real-world applicability, as inputs could be filled with noisy and irrelevant information in many practical scenarios. This paper aims to assess the robustness of VLMs against both visual and textual distractions in the context of science question answering.",True
